date,produit,categorie,prix_unitaire,quantite,ca
2024-03-05,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-03-05,litiere chat cats ways,litiere,12.0,1,12.0
2024-03-05,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-05,croquette ships chat,croquette,6.0,2,12.0
2024-03-05,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-05,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-05,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-05,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-05,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-05,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-05,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-05,litiere chat cats ways,litiere,12.0,1,12.0
2024-03-05,croquette chien,croquette,6.0,1,6.0
2024-03-05,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-05,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-05,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-05,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-05,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-05,litiere naturel,litiere,10.0,1,10.0
2024-03-05,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-06,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-06,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-06,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-06,croquette ships chat,croquette,6.0,1,6.0
2024-03-06,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-03-06,croquette chien,croquette,6.0,1,6.0
2024-03-06,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-06,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-06,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-06,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-06,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-06,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-06,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-03-06,croquette chien,croquette,6.0,1,6.0
2024-03-06,croquette ships chat,croquette,6.0,2,12.0
2024-03-06,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-03-06,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-03-06,litiere chat cats ways,litiere,12.0,2,24.0
2024-03-06,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-06,croquette ships chat,croquette,6.0,1,6.0
2024-03-06,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-06,litiere chat cats ways,litiere,12.0,2,24.0
2024-03-06,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-07,croquette chien,croquette,6.0,1,6.0
2024-03-07,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-03-07,litiere naturel,litiere,10.0,1,10.0
2024-03-07,croquette ships chat,croquette,6.0,1,6.0
2024-03-07,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-07,croquette ships chat,croquette,6.0,1,6.0
2024-03-07,croquette ships chat,croquette,6.0,2,12.0
2024-03-07,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-07,litiere chat cats ways,litiere,12.0,1,12.0
2024-03-07,croquette chien,croquette,6.0,1,6.0
2024-03-07,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-07,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-07,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-07,croquette chien,croquette,6.0,2,12.0
2024-03-07,Crème hydratante NUXE,Soin du visage,80.0,2,160.0
2024-03-07,croquette ships chat,croquette,6.0,1,6.0
2024-03-07,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-07,litiere naturel,litiere,10.0,1,10.0
2024-03-07,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-03-07,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-03-07,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-07,croquette ships chat,croquette,6.0,1,6.0
2024-03-07,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-07,croquette ships chat,croquette,6.0,1,6.0
2024-03-07,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-03-07,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-08,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-08,croquette ships chat,croquette,6.0,1,6.0
2024-03-08,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-08,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-08,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-03-08,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-08,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-08,croquette ships chat,croquette,6.0,1,6.0
2024-03-08,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-03-08,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-08,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-08,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-08,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-08,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-03-08,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-08,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-08,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-08,litiere naturel,litiere,10.0,1,10.0
2024-03-08,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-08,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-08,croquette ships chat,croquette,6.0,1,6.0
2024-03-08,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-03-08,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-03-08,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-08,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-03-08,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-08,litiere chat cats ways,litiere,12.0,1,12.0
2024-03-08,croquette ships chat,croquette,6.0,1,6.0
2024-03-08,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-09,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-09,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-09,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-03-09,litiere chat cats ways,litiere,12.0,1,12.0
2024-03-09,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-09,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-09,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-03-09,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-09,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-09,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-03-09,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-09,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-09,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-09,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-09,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-09,croquette ships chat,croquette,6.0,1,6.0
2024-03-09,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-09,litiere naturel,litiere,10.0,1,10.0
2024-03-09,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-09,croquette chien,croquette,6.0,2,12.0
2024-03-09,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-09,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-09,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-09,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-03-09,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-10,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-03-10,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-10,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-10,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-10,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-10,litiere chat cats ways,litiere,12.0,1,12.0
2024-03-10,litiere naturel,litiere,10.0,2,20.0
2024-03-10,croquette chien,croquette,6.0,1,6.0
2024-03-10,litiere chat cats ways,litiere,12.0,1,12.0
2024-03-10,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-03-10,litiere naturel,litiere,10.0,1,10.0
2024-03-10,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-10,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-03-10,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-03-10,litiere naturel,litiere,10.0,1,10.0
2024-03-10,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-11,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-11,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-11,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-11,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-11,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-11,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-11,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-11,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-03-11,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-11,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-11,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-11,litiere chat cats ways,litiere,12.0,2,24.0
2024-03-11,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-11,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-11,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-11,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-11,litiere naturel,litiere,10.0,1,10.0
2024-03-11,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-11,litiere chat cats ways,litiere,12.0,1,12.0
2024-03-11,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-11,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-11,croquette chien,croquette,6.0,1,6.0
2024-03-11,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-03-11,litiere naturel,litiere,10.0,1,10.0
2024-03-12,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-03-12,croquette ships chat,croquette,6.0,2,12.0
2024-03-12,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-03-12,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-03-12,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-12,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-03-12,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-12,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-12,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-12,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-12,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-12,croquette chien,croquette,6.0,1,6.0
2024-03-12,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-12,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-12,croquette ships chat,croquette,6.0,1,6.0
2024-03-12,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-12,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-12,croquette chien,croquette,6.0,1,6.0
2024-03-12,croquette ships chat,croquette,6.0,1,6.0
2024-03-12,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-12,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-12,croquette chien,croquette,6.0,1,6.0
2024-03-12,croquette ships chat,croquette,6.0,1,6.0
2024-03-12,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-12,litiere chat cats ways,litiere,12.0,2,24.0
2024-03-12,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-12,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-12,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-12,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-12,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-03-12,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-12,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-03-12,croquette ships chat,croquette,6.0,1,6.0
2024-03-12,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-12,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-12,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-12,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-12,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-12,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-12,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-13,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-13,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-03-13,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-13,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-13,croquette ships chat,croquette,6.0,1,6.0
2024-03-13,croquette ships chat,croquette,6.0,1,6.0
2024-03-13,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-13,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-13,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-13,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-03-13,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-13,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-13,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-03-13,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-13,litiere naturel,litiere,10.0,1,10.0
2024-03-13,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-13,Patchs yeux Bio,Soin du visage,60.0,2,120.0
2024-03-13,croquette chien,croquette,6.0,1,6.0
2024-03-13,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-13,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-03-13,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-13,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-03-13,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-03-13,croquette ships chat,croquette,6.0,1,6.0
2024-03-13,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-13,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-13,croquette chien,croquette,6.0,1,6.0
2024-03-13,litiere naturel,litiere,10.0,1,10.0
2024-03-13,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-13,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-13,litiere naturel,litiere,10.0,1,10.0
2024-03-13,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-13,croquette ships chat,croquette,6.0,1,6.0
2024-03-13,croquette chien,croquette,6.0,1,6.0
2024-03-13,croquette chien,croquette,6.0,1,6.0
2024-03-13,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-03-13,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-13,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-03-13,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-13,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-13,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-13,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-13,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-13,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-13,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-03-14,litiere naturel,litiere,10.0,1,10.0
2024-03-14,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-14,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-14,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-14,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-03-14,Patchs yeux Bio,Soin du visage,60.0,2,120.0
2024-03-14,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-14,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-14,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-14,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-14,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-14,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-14,litiere naturel,litiere,10.0,1,10.0
2024-03-14,croquette chien,croquette,6.0,1,6.0
2024-03-14,croquette chien,croquette,6.0,1,6.0
2024-03-14,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-03-14,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-14,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-03-14,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-14,croquette ships chat,croquette,6.0,1,6.0
2024-03-14,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-03-14,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-14,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-14,croquette chien,croquette,6.0,1,6.0
2024-03-14,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-14,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-14,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-03-14,litiere chat cats ways,litiere,12.0,2,24.0
2024-03-14,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-14,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-14,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-14,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-14,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-03-14,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-03-14,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-03-14,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-14,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-14,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-14,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-14,croquette chien,croquette,6.0,1,6.0
2024-03-14,litiere naturel,litiere,10.0,1,10.0
2024-03-14,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-14,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-03-15,croquette ships chat,croquette,6.0,1,6.0
2024-03-15,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-03-15,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-15,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-03-15,Crème hydratante NUXE,Soin du visage,80.0,2,160.0
2024-03-15,croquette chien,croquette,6.0,2,12.0
2024-03-15,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-15,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-15,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-15,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-03-15,croquette chien,croquette,6.0,2,12.0
2024-03-15,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-15,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-03-15,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-15,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-03-15,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-15,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-16,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-16,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-16,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-16,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-16,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-03-16,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-16,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-03-16,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-16,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-16,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-16,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-16,litiere naturel,litiere,10.0,1,10.0
2024-03-16,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-16,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-03-16,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-16,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-03-16,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-16,croquette chien,croquette,6.0,2,12.0
2024-03-16,litiere naturel,litiere,10.0,1,10.0
2024-03-16,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-16,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-16,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-16,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-03-16,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-03-16,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-03-16,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-03-16,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-16,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-03-16,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-16,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-16,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-03-16,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-03-16,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-03-16,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-03-16,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-16,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-03-16,croquette chien,croquette,6.0,1,6.0
2024-03-17,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-17,croquette chien,croquette,6.0,1,6.0
2024-03-17,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-17,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-17,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-03-17,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-03-17,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-17,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-17,croquette chien,croquette,6.0,1,6.0
2024-03-17,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-17,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-03-17,Crème hydratante NUXE,Soin du visage,80.0,2,160.0
2024-03-17,croquette chien,croquette,6.0,1,6.0
2024-03-17,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-17,croquette ships chat,croquette,6.0,1,6.0
2024-03-17,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-17,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-18,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-03-18,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-18,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-03-18,croquette ships chat,croquette,6.0,2,12.0
2024-03-18,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-03-18,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-03-18,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-18,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-03-18,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-03-18,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-03-18,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-18,litiere naturel,litiere,10.0,2,20.0
2024-03-18,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-03-18,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-03-18,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-03-18,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-03-18,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-03-18,litiere chat cats ways,litiere,12.0,1,12.0
2024-03-18,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-03-18,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-03-18,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-03-18,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-03-18,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-03-18,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-03-18,croquette chien,croquette,6.0,1,6.0
